,Unnamed: 0,id_artists,name_artists_df,id_tracks_df,name_tracks_df,duration_m,genre,popularity_tracks_df,release_year,popularity_artists_df,followers,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4402,4402,7f4ignuCJhLXfZ9giKT7rH,NCT 127,4KqPuyZdcjXuRqXSARnt6r,Regular - English Version,3.65,pop,66,2018,76.0,3892609.0,219107,0.741,0.747,-5.459,0.0956,0.263,5.15e-06,0.266,0.831,134.039,4
4403,4403,5ZsFI1h6hIdQRw2ti0hz81,ZAYN,1zWMf9bVyhY5W3ZORbjNWt,LIKE I WOULD,3.2,pop,66,2016,84.0,15390470.0,192133,0.565,0.832,-5.732,0.114,0.0247,0.0,0.26,0.233,112.827,4
4404,4404,5IjwAAk3njAeiFY1InInsn,Misellia,0BYoWATcndOBcsCfKdTKRx,Akhir Tak Bahagia,3.09,pop,66,2021,54.0,51822.0,185653,0.535,0.217,-10.603,0.0318,0.921,1.56e-05,0.105,0.313,131.981,4
4405,4405,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,6dHteqtKIpNSbxB5ohtBST,15 Minutes,2.86,pop,66,2021,89.0,19543911.0,171873,0.444,0.786,-5.089,0.331,0.0287,2.3e-05,0.109,0.348,183.986,4
4406,4406,56SjZARoEvag3RoKWIb16j,B Praak,78MtqaMTxsamXztLQjEnyV,Mazaa,4.39,pop,66,2021,71.0,1177820.0,263666,0.38,0.629,-3.673,0.0374,0.231,0.0,0.0761,0.416,69.887,4
4407,4407,4z6yrDz5GfKXkeQZjOaZdq,DAVICHI,1mh5s6XJ3RLJBRPErACsHW,This Love,3.75,pop,66,2016,62.0,555680.0,225171,0.405,0.445,-4.309,0.0337,0.745,0.0,0.194,0.222,138.76,4
4408,4408,06QVnTCdjs4jPKO0487EGV,Fiersa Besari,4JozU4Ud30FGyDYzoUKasI,Garis Terdepan,3.55,pop,66,2015,67.0,3205166.0,213237,0.638,0.334,-11.18,0.0277,0.656,0.0,0.0938,0.396,87.388,4
4409,4409,46pWGuE3dSwY3bMMXGBvVS,Rema,2jP5Y9uvfPt1Tjj7Kl3plF,Fame - A COLORS ENCORE,1.85,pop,66,2020,70.0,185512.0,111074,0.926,0.497,-10.821,0.206,0.0249,0.0,0.0909,0.55,121.002,4
4410,4410,7rOlQwf8OuFLFQp4aydjBt,Paloma Mami,6poJxrnTNulYCmha4n5GOF,For Ya,2.46,pop,66,2020,73.0,895507.0,147561,0.737,0.557,-5.231,0.394,0.215,0.0,0.173,0.459,91.646,4
4411,4411,4j56EQDQu5XnL7R3E9iFJT,Young the Giant,77KnJc8o5G1eKVwX5ywMeZ,Mind Over Matter,3.85,pop,66,2015,70.0,1283834.0,230867,0.393,0.487,-6.348,0.0337,0.229,0.0,0.128,0.3,151.958,4
4412,4412,04gDigrS5kc9YWfZHwBETP,Maroon 5,1NNAI51EuoRWw1ydX1zV7S,Daylight,3.75,pop,66,2012,91.0,30291109.0,225067,0.656,0.674,-5.473,0.0269,0.00242,0.0,0.255,0.369,120.001,4
4413,4413,0qZyvjwZauLmrobrpJmvib,"Dream, Ivory",5F3DM6Iz4axGiLUhxvQLs1,welcome and goodbye,2.34,pop,66,2018,57.0,48171.0,140643,0.583,0.717,-5.212,0.0266,0.0196,0.745,0.0766,0.673,139.995,4
4414,4414,7d86ERlvO5UG44j7Va0Y0C,Pamungkas,4gW0fnArZ93uAElSkuw0PG,Sorry,3.12,pop,66,2018,77.0,980444.0,187111,0.557,0.608,-5.613,0.0291,0.159,0.000487,0.352,0.385,134.919,4
4415,4415,4S9EykWXhStSc15wEx8QFK,Céline Dion,7FihoA0WgTT21DkWR7wbYR,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",3.33,pop,66,2018,78.0,4749361.0,199507,0.342,0.425,-9.064,0.0425,0.459,0.0,0.122,0.115,110.62,4
4416,4416,5CCwRZC6euC8Odo6y9X8jr,Rita Ora,6xtcFXSo8H9BZN637BMVKS,Let You Love Me,3.17,pop,66,2018,79.0,6540956.0,190000,0.531,0.854,-3.149,0.198,0.288,0.0,0.0773,0.456,94.419,4
4417,4417,7JthQ6zwNzfxRfIEjp6wUs,HIRAIDAI,6skNbV22epX2yHu4O2hYSx,題名のない今日,3.23,pop,66,2021,72.0,682582.0,193709,0.707,0.479,-6.088,0.0328,0.2,0.0,0.384,0.633,87.012,4
4418,4418,2YIxQoGvBukvoC1CbJ7opS,Fynn Kliemann,5vC4M4GjYLkgDaUwQcL7WA,Zuhause,3.3,pop,66,2018,66.0,248671.0,197888,0.656,0.448,-8.676,0.0442,0.86,4.99e-06,0.103,0.403,95.626,4
4419,4419,0b1sIQumIAsNbqAoIClSpy,j-hope,2yAr91sJO2OQinZLghgnzr,Blue Side (Outro),1.51,pop,66,2018,67.0,5837700.0,90540,0.499,0.394,-10.202,0.0261,0.0149,0.901,0.309,0.0812,80.466,4
4420,4420,6g641431O1Xkl7HAs2yFEg,EggPlantEgg,4fJlSLYLiu5trFCMZdSQDC,愛情你比我想的閣較偉大 -《當男人戀愛時》電影主題曲,3.87,pop,66,2021,62.0,177629.0,232400,0.665,0.654,-6.948,0.0725,0.00249,0.00119,0.109,0.736,149.969,4
4421,4421,0JTMRuiDzOCjWuYtWMgv2s,Haloo Helsinki!,6nU4btGccMwMywAAl6cNSD,Piilotan mun kyyneleet,4.48,pop,66,2021,59.0,151231.0,268707,0.641,0.514,-6.003,0.0266,0.0166,0.0,0.155,0.196,96.87,4
4422,4422,5C4PDR4LnhZTbVnKWXuDKD,Morat,1Cxd4ZJJ9VOQQpNcpdcZEQ,Cuando Nadie Ve,3.65,pop,66,2018,81.0,4160248.0,219184,0.804,0.788,-4.586,0.0598,0.118,0.0,0.215,0.837,96.005,4
4423,4423,04gDigrS5kc9YWfZHwBETP,Maroon 5,6OEHjJJvdkk1Ln0p0AZdyz,Girls Like You,3.59,pop,66,2018,91.0,30291109.0,215230,0.611,0.462,-7.054,0.0646,0.558,1.01e-06,0.131,0.377,59.635,4
4424,4424,6SGvRyZuaSuWmP6IWUKpGf,Kenny Man,32lexhcz93AinKK0qLTZaZ,Ni Gucci Ni Prada,2.92,pop,66,2018,55.0,212203.0,175200,0.799,0.676,-5.644,0.169,0.41,0.000777,0.325,0.91,104.956,4
4425,4425,2kXKa3aAFngGz2P4GjG5w2,SCH,185uGUwqhl34oc973DJMnZ,Gibraltar,2.27,pop,66,2021,83.0,1080136.0,136347,0.472,0.572,-15.195,0.351,0.335,0.000129,0.136,0.533,118.173,5
4426,4426,2FRXiAz5Uz78LLLSwEUhLt,Miracle Musical,0AFydkgl5Creero3gNjqvF,Murders,3.72,pop,66,2012,61.0,112520.0,222986,0.333,0.41,-9.534,0.0305,0.873,0.406,0.122,0.262,143.975,4
4427,4427,68KmkJeZGfwe1OUaivBa2L,ATEEZ,28xjm4FnnGI4Xnds7VoNSl,Wave,3.4,pop,66,2019,75.0,1417452.0,203933,0.624,0.86,-3.346,0.0387,0.0886,1.1e-05,0.123,0.447,99.968,4
4428,4428,6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,3e0yTP5trHBBVvV32jwXqF,Anna Sun,5.35,pop,66,2012,73.0,1757366.0,321280,0.472,0.844,-6.578,0.054,0.00173,0.0,0.24,0.34,140.034,4
4429,4429,4IWBUUAFIplrNtaOHcJPRM,James Arthur,77vv9vprh6SazfOXIJgYpx,Naked - Acoustic Version,3.84,pop,66,2017,86.0,7893527.0,230440,0.514,0.343,-8.531,0.0263,0.182,0.0,0.205,0.212,102.013,4
4430,4430,3vvLuXEEf7sl3izJcw0GIn,Scriptonite,41bGn6u78I8eNZg86tx3vp,Москва любит...,3.43,pop,66,2020,71.0,1297903.0,205677,0.741,0.459,-9.046,0.157,0.0484,0.00289,0.293,0.125,76.996,4
4431,4431,1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,1COvXs6jaykXC73h9OSBVM,BO$$,2.86,pop,66,2015,75.0,12505767.0,171413,0.813,0.872,-5.224,0.107,0.00621,0.0,0.0498,0.736,103.016,4
4432,4432,7ozwKwvNxzQzlgsD1TNG65,Maria Petra,4HBkmhv0wxYXz2BGH0aqgU,lonely,2.86,pop,66,2020,53.0,6744.0,171429,0.501,0.212,-14.957,0.144,0.806,0.0,0.0874,0.0587,138.593,4
4433,4433,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1SmiQ65iSAbPto6gPFlBYm,It's Nice To Have A Friend,2.51,pop,66,2019,98.0,38869193.0,150440,0.737,0.175,-9.912,0.0401,0.971,0.000337,0.171,0.545,70.008,4
4434,4434,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,76VtA90NKurNqaQpV126Ue,Pour It Up,2.69,pop,66,2012,92.0,42244011.0,161200,0.785,0.478,-8.735,0.0419,0.0254,0.0,0.0901,0.39,134.002,4
4435,4435,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,1RMRkCn07y2xtBip9DzwmC,Turn Up the Music,3.8,pop,66,2012,90.0,13493933.0,227973,0.594,0.841,-5.792,0.102,0.000238,2.22e-06,0.156,0.643,129.925,4
4436,4436,5C4PDR4LnhZTbVnKWXuDKD,Morat,3zNcn4BaVfKORyx3uDfruW,Aprender A Quererte,3.82,pop,66,2016,81.0,4160248.0,229213,0.638,0.868,-5.191,0.0334,0.109,0.0,0.231,0.485,101.013,4
4437,4437,0RpddSzUHfncUWNJXKOsjy,Neon Trees,3528IXKpbb7OMjdjWYlbfD,Everybody Talks,2.95,pop,66,2012,73.0,1017511.0,177280,0.471,0.924,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961,4
4438,4438,3cjEqqelV9zb4BYE3qDQ4O,EXO,6Rx0ORYPP3GH9rTvGS5Vy8,CALL ME BABY,3.52,pop,66,2015,76.0,7657868.0,211013,0.692,0.886,-2.519,0.0519,0.284,0.0,0.341,0.879,100.03,4
4439,4439,3ApUX1o6oSz321MMECyIYd,Quinn XCII,0cTmZAWgUFAPQXj2ZNgU8T,Another Day in Paradise,4.25,pop,66,2015,78.0,624933.0,255000,0.653,0.802,-5.308,0.0666,0.161,0.0,0.143,0.56,167.952,5
4440,4440,3IunaFjvNKj98JW89JYv9u,The Japanese House,0U3u0HdRQjD8mAMYBak4Ok,Saw You In A Dream,3.47,pop,66,2017,64.0,462551.0,208280,0.607,0.451,-8.206,0.0286,0.0604,0.0,0.19,0.676,94.054,4
4441,4441,3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,02Ygu8lo3qSknRpcBnspso,Just Friends,2.82,pop,66,2019,61.0,39093.0,168947,0.793,0.714,-7.562,0.193,0.156,0.0,0.136,0.794,100.036,4
4442,4442,4TCXgdDPm10ensLNCVnIYa,Joy Williams,5sVyefkGgQeYCgnqr4KslQ,Front Porch,3.86,pop,66,2019,61.0,98343.0,231813,0.567,0.224,-10.024,0.0299,0.887,0.0,0.109,0.2,124.44,4
4443,4443,4sTQVOfp9vEMCemLw50sbu,Galantis,3aIhJDHxr1kgTSnutJxPTH,Peanut Butter Jelly,3.39,pop,66,2015,78.0,3068664.0,203133,0.708,0.945,-3.247,0.234,0.00104,0.0803,0.227,0.545,127.96,4
4444,4444,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,56twMOlq9DJc3EgpVUVIrW,Stone Cold,3.19,pop,66,2015,89.0,19543911.0,191308,0.419,0.453,-7.685,0.0437,0.539,0.0,0.0971,0.356,140.327,3
4445,4445,2FRXiAz5Uz78LLLSwEUhLt,Miracle Musical,3RznzRnsl8mzP63l4AF2M7,Dream Sweet in Sea Major,7.0,pop,66,2012,61.0,112520.0,420012,0.341,0.426,-11.194,0.0416,0.919,0.0673,0.106,0.187,169.986,4
4446,4446,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,6LteLVcW0oWLjuW6nePyWb,The Fault in Our Stars,3.12,pop,66,2013,79.0,5559114.0,187195,0.481,0.179,-21.424,0.109,0.613,2.84e-05,0.145,0.405,74.85,4
4447,4447,3Nrfpe0tUJi4K4DXYWgMUX,BTS,0UwQTbq7ZtBJ7v530mpaxP,Stay Gold,4.06,pop,66,2020,96.0,31623813.0,243733,0.724,0.631,-5.403,0.0517,0.0873,0.0,0.0752,0.548,129.019,4
4448,4448,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6VkmdRz8YgHFQV3ZNTJAWU,Intentions - Acoustic,2.68,pop,66,2020,100.0,44606973.0,160612,0.711,0.411,-6.657,0.035,0.594,0.0,0.0903,0.791,73.997,4
4449,4449,6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,29Ctas4IXYei0t9fGnnxgU,Camisa Preta,2.85,pop,66,2020,75.0,160928.0,171243,0.63,0.869,-4.41,0.154,0.226,0.0,0.314,0.582,80.958,4
4450,4450,4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,2RqtfcLB7iOZj0zYB8Auhu,Jealous,3.72,pop,66,2015,76.0,7257141.0,223107,0.7,0.701,-3.834,0.161,0.013,0.0,0.461,0.38,93.012,4
4451,4451,5l4nhyz8876RhgE2d18h65,Vasco Rossi,3hV8uIYz5D5orhpgqixZHj,Una Canzone D'Amore Buttata Via,4.52,pop,66,2020,69.0,2186672.0,271376,0.567,0.678,-4.946,0.0269,0.00385,3.06e-05,0.232,0.198,120.145,4
4452,4452,1KP6TWI40m7p3QBTU6u2xo,BØRNS,2pA4ip3VIEVcIa3qE02oAX,"10,000 Emerald Pools",2.91,pop,66,2015,75.0,992179.0,174693,0.568,0.578,-5.589,0.0404,0.00694,0.000353,0.099,0.555,139.951,4
4453,4453,041iTeoMIwXMlShuQPIVKo,Klangkarussell,4nzXOL0cDe90TzBB1ZKIBT,Shipwreck,4.05,pop,66,2020,67.0,331853.0,243057,0.651,0.698,-9.894,0.0353,0.0108,0.449,0.126,0.0364,119.989,4
4454,4454,1phfTBIocBW3UwqcYjaEN6,Mike Bahía,5N99e6LuN2tknGikNAwl8n,Quiéreme,3.04,pop,66,2020,72.0,1760257.0,182222,0.766,0.671,-7.816,0.037,0.203,8.8e-05,0.139,0.592,108.043,4
4455,4455,6nmR8KccL37IGwr2uMxpR2,Teddy Failure,07rDOk6qeP4CpqlkJmUo5x,Tissues,2.56,pop,66,2020,53.0,914.0,153492,0.722,0.564,-5.763,0.112,0.636,2.47e-06,0.331,0.643,152.064,4
4456,4456,2IUl3m1H1EQ7QfNbNWvgru,Vaundy,0jPZf5231RdBUMLFG1HqXi,東京フラッシュ,4.31,pop,66,2020,72.0,303508.0,258859,0.628,0.634,-5.508,0.0322,0.00255,7.24e-06,0.0456,0.606,97.99,4
4457,4457,04HqRx07Bv9gh7rsrMTqs7,Miss Li,29nwG4y9NFmN76yfUfc01d,Komplicerad,2.67,pop,66,2020,68.0,140898.0,160411,0.934,0.489,-7.029,0.0699,0.0477,0.0,0.0626,0.874,116.049,4
4458,4458,71KI7v1YqVU8cIFzBl47dh,もさを。,5eXXJJuejAUkggSgIINU1V,きらきら,3.0,pop,66,2020,61.0,139881.0,180000,0.688,0.753,-3.681,0.0302,0.376,0.0,0.232,0.622,105.016,4
4459,4459,0KKUc4amZyvswV2YL6WTar,Mariah Angeliq,5ecJFbbgmywVJkqGQIfcuo,Perreito,2.05,pop,66,2020,75.0,84704.0,123253,0.727,0.592,-3.624,0.086,0.18,0.0871,0.137,0.463,179.949,4
4460,4460,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,34MJ07N9Bhu6iKPaxSVnCT,Neon Lights,3.89,pop,66,2013,89.0,19543911.0,233173,0.631,0.819,-4.24,0.122,0.0767,0.0,0.1,0.733,125.928,4
4461,4461,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,1mRBJdpIgc3jZH8C3cN2WV,If Only,3.83,pop,66,2015,72.0,2739125.0,229813,0.477,0.6,-5.652,0.0324,0.271,0.0,0.112,0.29,152.062,3
4462,4462,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,5jqNQZBwbZWQXPWfo0ygZF,Art Deco,4.92,pop,66,2015,89.0,12750166.0,295067,0.282,0.464,-11.112,0.0533,0.544,0.215,0.111,0.0596,148.345,5
4463,4463,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,5a7NdkF09AfD0H607eiOkX,On My Mind,3.56,pop,66,2015,83.0,9339948.0,213445,0.702,0.705,-6.666,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,4
4464,4464,787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,3TRFq09DUgYj1mug6RRqJW,Lot to Learn,4.14,pop,66,2015,57.0,156829.0,248337,0.405,0.846,-3.57,0.195,0.0948,0.0,0.0666,0.602,82.232,4
4465,4465,5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,2kJqNHHGOzLNahukdvlDWN,Drive,3.27,pop,66,2015,73.0,983352.0,196466,0.657,0.456,-8.351,0.0961,0.705,8.84e-06,0.084,0.381,141.735,4
4466,4466,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,56zZ48jdyY2oDXHVnwg5Di,Tum Hi Ho,4.37,pop,66,2013,85.0,26249666.0,261974,0.528,0.449,-6.25,0.025,0.785,0.0,0.122,0.317,94.058,4
4467,4467,3aROeSNBd69DWHpcyyMOcI,Alex Porat,42i8mO4cQdsUmn5In7jony,Don't Watch Me Cry,3.16,pop,66,2020,59.0,55877.0,189419,0.555,0.202,-8.128,0.0402,0.936,0.0,0.0895,0.522,135.3,4
4468,4468,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,4bBrKDo8rchikwZOtmXbIH,The Night Is Still Young,3.79,pop,66,2014,90.0,20977302.0,227560,0.656,0.692,-6.145,0.0563,0.00212,0.00305,0.128,0.693,128.016,4
4469,4469,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2tdq0CeAGSfhI2l4Gwkvgx,Best Of Me,3.79,pop,66,2017,96.0,31623813.0,227191,0.651,0.756,-4.388,0.0762,0.0298,0.0,0.396,0.473,121.96,4
4470,4470,1kDGbuxWknIKx4FlgWxiSp,Nothing But Thieves,454I78HEySdcHE8fcVabTb,Amsterdam,4.54,pop,66,2017,70.0,713838.0,272240,0.511,0.934,-4.561,0.242,0.00403,3.48e-05,0.242,0.668,168.062,4
4471,4471,6deCiWT7ATcDWP2Cvlalvn,Oscar Lang,5W6BA8Wa8JZGKdliH2gkwO,She Likes Another Boy,3.46,pop,66,2017,61.0,36846.0,207827,0.703,0.191,-14.078,0.0287,0.922,0.865,0.114,0.327,61.932,4
4472,4472,52zMTJCKluDlFwMQWmccY7,LOONA,6SSC9KZQaxBdyipKRigrFC,Heart Attack (츄),3.25,pop,66,2017,69.0,1190909.0,194941,0.663,0.856,-3.461,0.0576,0.0519,0.0,0.59,0.75,99.003,4
4473,4473,2o8lOQRjzsSC8UdbNN88HN,mansionz,75Q69chmd8CEZbVsA4CDMm,Gorgeous,2.47,pop,66,2017,61.0,275305.0,148494,0.833,0.545,-4.004,0.462,0.352,0.0,0.0915,0.541,77.035,4
4474,4474,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,33vzOPcd9FRirYGlCu32x4,Just Fine,4.04,pop,66,2007,74.0,2648699.0,242133,0.923,0.795,-3.61,0.117,0.0394,0.000565,0.101,0.588,123.021,4
4475,4475,74XFHRwlV6OrjEM0A2NCMF,Paramore,3VA4sjTMSTTF02hFGmlpJh,crushcrushcrush,3.16,pop,66,2007,81.0,5921571.0,189373,0.631,0.793,-4.086,0.0468,0.000218,5.65e-05,0.0976,0.648,136.96,4
4476,4476,4IWBUUAFIplrNtaOHcJPRM,James Arthur,6GFfDRG1Sff3IZaD0TYro4,Empty Space,3.56,pop,66,2019,86.0,7893527.0,213307,0.546,0.515,-5.379,0.0563,0.22,0.0,0.0611,0.34,164.792,4
4477,4477,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2SYa5Lx1uoCvyDIW4oee9b,MIC Drop,3.97,pop,66,2017,96.0,31623813.0,238193,0.667,0.889,-4.851,0.0918,0.00912,0.0,0.0816,0.541,169.959,4
4478,4478,2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,2fJ70dRX7J4jiVxKUQQp7C,DUMDi DUMDi,3.51,pop,66,2020,76.0,2456936.0,210640,0.759,0.914,-1.072,0.0592,0.025,4.45e-06,0.076,0.674,123.047,4
4479,4479,4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,1TUkEXQrskATO9SoB4QMUN,Amusement Park,4.28,pop,66,2020,74.0,1835502.0,256693,0.635,0.562,-5.374,0.0333,0.85,0.0,0.173,0.299,84.925,4
4480,4480,06HL4z0CvFAxyc27GXpf02,Taylor Swift,6rZVy6FIG7lSJQMFXHo12z,New Romantics,3.84,pop,66,2014,98.0,38869193.0,230467,0.633,0.889,-5.87,0.0715,0.00463,0.000458,0.0658,0.584,121.956,4
4481,4481,5JZ7CnR6gTvEMKX4g70Amv,Lauv,7cDpMO5wuWgvv3j4INRBeB,Changes,2.67,pop,66,2020,84.0,4154949.0,160187,0.532,0.455,-8.366,0.156,0.452,0.0,0.237,0.204,148.182,4
4482,4482,5JZ7CnR6gTvEMKX4g70Amv,Lauv,1DVWkJEjgVStgU2EbR9vpz,Sad Forever,3.39,pop,66,2020,84.0,4154949.0,203507,0.527,0.538,-7.434,0.104,0.468,0.0,0.0825,0.389,117.319,4
4483,4483,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,2KtS31kaWNHs12Q5B43Ixh,Right Here,3.92,pop,66,2017,78.0,928656.0,235000,0.351,0.587,-6.413,0.0413,0.00516,1.87e-05,0.121,0.221,159.881,4
4484,4484,0NxhAEPOSeCg6vypFr7yjU,Madilyn Bailey,1IzfmRGG6aNxu8kFHZfs1F,Dusk Till Dawn,3.23,pop,66,2017,65.0,80695.0,194000,0.496,0.255,-9.181,0.0361,0.815,0.0,0.2,0.346,88.994,4
4485,4485,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,1cdzfFjEbUbgTm5nv3FgXR,Focus,3.52,pop,66,2015,95.0,61301006.0,211360,0.671,0.876,-6.034,0.239,0.266,0.0,0.444,0.8,100.016,4
4486,4486,3kVUvbeRdcrqQ3oHk5hPdx,Grouplove,57nNNkgk768QVXq3uHxu5e,Ways to Go,3.59,pop,66,2013,73.0,985688.0,215520,0.577,0.827,-7.54,0.0365,0.00338,0.000647,0.26,0.179,101.031,4
4487,4487,1wKDGglKV4FsFS85r2Dmpr,Airbag,10zSgbysU2KyVTrcRmtu62,Por Mil Noches,4.73,pop,66,2013,60.0,198826.0,283884,0.554,0.672,-7.489,0.0291,0.0169,5.42e-05,0.186,0.285,111.963,4
4488,4488,163tK9Wjr9P9DmM0AVK7lm,Lorde,4ivBdCI1s9f6yDWFUvBtZo,Tennis Court,3.32,pop,66,2013,80.0,7474152.0,198907,0.758,0.546,-8.597,0.0635,0.0156,0.000194,0.237,0.404,90.019,4
4489,4489,25uiPmTg16RbhZWAqwLBy5,Charli XCX,094RugjgLW6CdPLOJctBZ3,Boom Clap,2.83,pop,66,2015,78.0,2293725.0,169866,0.659,0.911,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999,4
4490,4490,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,2OsEJFTfzfjG4oC92cuP2c,Slow Down,3.5,pop,66,2013,89.0,26692413.0,210293,0.722,0.821,-3.856,0.165,0.073,0.0,0.631,0.721,127.944,4
4491,4491,04gDigrS5kc9YWfZHwBETP,Maroon 5,0RZyUsKfiC7MtiGKatCtGc,Misery,3.6,pop,66,2010,91.0,30291109.0,216200,0.703,0.81,-4.874,0.0424,0.000315,0.0,0.216,0.726,102.978,4
4492,4492,6LqNN22kT3074XbTVUrhzX,Kesha,3pYDZTJM2tVBUhIRifWVzI,Blow,3.67,pop,66,2010,81.0,6296840.0,219973,0.753,0.729,-3.862,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,4
4493,4493,2Waw2sSbqvAwK8NwACNjVo,Bo Burnham,5KqdkuWE9AkTtoAiPpdD0E,ART IS DEAD,2.55,pop,66,2010,61.0,452525.0,152893,0.543,0.623,-6.178,0.0504,0.86,0.0,0.931,0.663,84.972,4
4494,4494,6c4sUNBgdonFJz8Kx2VsGz,Madcon,4icNLSquKZp6e0iEkBn9RP,Glow,3.83,pop,66,2010,67.0,361571.0,229933,0.707,0.87,-3.617,0.0669,0.0593,0.0,0.205,0.809,125.956,4
4495,4495,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2r6DdaSbkbwoPzuK6NjLPn,Can't Be Tamed,2.8,pop,66,2010,88.0,14779387.0,168213,0.63,0.91,-2.919,0.144,0.0287,0.0,0.196,0.743,116.98,4
4496,4496,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,0uIGzK6ukV0A5yWoCxPkRL,California King Bed,4.19,pop,66,2010,92.0,42244011.0,251613,0.467,0.586,-3.942,0.0357,0.218,0.0,0.12,0.318,169.93,4
4497,4497,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,5aTsxlQlq0vIedDWZoqMWN,Lights - Single Version,3.51,pop,66,2010,83.0,9339948.0,210853,0.682,0.795,-6.17,0.0367,0.0297,0.0391,0.131,0.78,120.008,4
4498,4498,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0dBW6ZsW8skfvoRfgeerBF,Mine,3.85,pop,66,2010,98.0,38869193.0,230707,0.624,0.757,-2.94,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,4
4499,4499,5nkYRuiIHg2xXHFC8bfosJ,ItaloBrothers,2KgCPRTAECwNbJG1uYdfjl,Stamp On The Ground,3.3,pop,66,2010,69.0,370054.0,197962,0.635,0.827,-7.541,0.0583,0.211,0.00719,0.0947,0.272,149.974,4
4500,4500,5C4PDR4LnhZTbVnKWXuDKD,Morat,3OeYgrFYUOSyA3XOWBCaLS,Nunca Te Olvidé,3.53,pop,67,2020,81.0,4160248.0,211970,0.564,0.83,-4.46,0.0477,0.0521,0.0,0.069,0.832,93.787,4
4501,4501,2sN4fSzAm2rAL0HIurPCEM,Maninder Buttar,3sqRODOZ1Z6hR4F2tnFAlg,Sakhiyaan,2.99,pop,67,2018,63.0,1143434.0,179326,0.706,0.674,-5.932,0.044,0.3,0.0,0.202,0.359,83.001,4
4502,4502,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,6pzlnyHTVYi5FOmrgOmC95,Jaan 'Nisaar (Arijit),3.97,pop,67,2018,85.0,26249666.0,238370,0.481,0.392,-8.2,0.0246,0.478,0.0,0.122,0.257,91.796,4
4503,4503,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,7BXW1QCg56yzEBV8pW8pah,Have It All,3.77,pop,67,2018,79.0,5961911.0,226107,0.643,0.638,-4.947,0.0407,0.204,0.0,0.0707,0.6,82.001,4
4504,4504,7wbkl3zgDZEoZer357mVIw,boy pablo,5uIRujGRZv5t4fGKkUTv4n,Feeling Lonely,3.3,pop,67,2018,69.0,803486.0,197947,0.635,0.537,-10.45,0.0536,0.014,3.72e-05,0.103,0.885,117.942,4
4505,4505,6MoXcK2GyGg7FIyxPU5yW6,SUNMI,7oQh96s9YemWG3A4zkIbrU,pporappippam 보라빛 밤,3.44,pop,67,2020,68.0,2153144.0,206617,0.714,0.828,-4.68,0.0428,0.0513,0.0652,0.0347,0.318,120.014,4
4506,4506,6bh228LGC3eAzbplPWV02r,Declan J Donovan,6TbkMxKZudkP6Sty7rkLU9,Perfectly Imperfect,3.41,pop,67,2020,66.0,92618.0,204309,0.698,0.367,-5.811,0.0329,0.649,0.0,0.119,0.246,104.853,3
